year,month,rank_ME,rank_IA,rank_ROE,nstocks,ret_vw,retx_vw
2014,9,2,1,3,72,-1.1397,-1.4053
2014,9,2,2,1,38,-5.4839,-5.6028
2014,9,2,2,2,128,-2.4468,-2.5661
2014,9,2,2,3,124,-1.6549,-1.7967
2014,9,2,3,1,65,-3.6340,-3.7410
2014,9,2,3,2,90,-3.5057,-3.6067
2014,9,2,3,3,111,-0.5991,-0.6225
2014,10,1,1,1,440,1.8181,1.7664
2014,10,1,1,2,153,7.0694,7.0340
2014,10,1,1,3,85,4.6737,4.5779
2014,10,1,2,1,190,8.1033,8.0128
2014,10,1,2,2,200,6.2875,6.2583
2014,10,1,2,3,83,5.3217,5.2648
2014,10,1,3,1,268,3.1654,3.1510
2014,10,1,3,2,191,5.2976,5.2804
2014,10,1,3,3,134,6.6777,6.6416
2014,10,2,1,1,39,2.7776,2.7447
2014,10,2,1,2,70,1.6952,1.6591
2014,10,2,1,3,71,3.6075,3.4586
2014,10,2,2,1,40,-0.0539,-0.1096
2014,10,2,2,2,126,3.2229,2.9382
2014,10,2,2,3,123,1.2593,1.1948
2014,10,2,3,1,64,-0.4977,-0.5720
2014,10,2,3,2,91,-0.3843,-0.4328
2014,10,2,3,3,109,4.0733,3.9791
2014,11,1,1,1,430,-0.4279,-0.4977
2014,11,1,1,2,156,0.0986,0.0289
2014,11,1,1,3,81,2.3012,2.1404
2014,11,1,2,1,179,0.7801,0.6919
2014,11,1,2,2,204,0.7253,0.5305
2014,11,1,2,3,86,0.9943,0.8610
2014,11,1,3,1,282,-0.8943,-0.9307
2014,11,1,3,2,176,0.2655,0.2241
2014,11,1,3,3,128,0.5603,0.4504
2014,11,2,1,1,38,-0.4297,-0.6118
2014,11,2,1,2,71,4.1418,3.9355
2014,11,2,1,3,70,4.9748,4.7657
2014,11,2,2,1,41,0.9220,0.6955
2014,11,2,2,2,124,0.3547,-0.0686
2014,11,2,2,3,123,3.5618,3.2878
2014,11,2,3,1,58,2.4110,2.3765
2014,11,2,3,2,90,2.1055,2.0700
2014,11,2,3,3,114,4.4307,4.1903
2014,12,1,1,1,440,1.2809,1.1809
2014,12,1,1,2,154,2.7589,2.5789
2014,12,1,1,3,72,2.3859,2.2803
2014,12,1,2,1,177,3.7963,3.6751
2014,12,1,2,2,202,2.7838,2.6375
2014,12,1,2,3,88,-0.4819,-0.5972
2014,12,1,3,1,292,3.2307,3.1771
2014,12,1,3,2,175,2.2155,2.1332
2014,12,1,3,3,117,1.9263,1.8402
2014,12,2,1,1,40,-2.3767,-2.8535
2014,12,2,1,2,69,0.0546,-0.1823
2014,12,2,1,3,68,1.1227,0.9310
2014,12,2,2,1,38,0.9670,0.8880
2014,12,2,2,2,133,1.2075,1.0590
2014,12,2,2,3,118,-1.0236,-1.1958
2014,12,2,3,1,59,-1.7241,-1.7715
2014,12,2,3,2,86,-0.5812,-0.6939
2014,12,2,3,3,118,-2.6674,-2.7185
2015,1,1,1,1,437,-4.1253,-4.1541
2015,1,1,1,2,145,-4.7496,-4.8207
2015,1,1,1,3,77,-2.0972,-2.3929
2015,1,1,2,1,184,-3.7541,-3.7834
2015,1,1,2,2,196,-3.9448,-3.9904
2015,1,1,2,3,87,-2.3642,-2.4645
2015,1,1,3,1,294,-2.3496,-2.3525
2015,1,1,3,2,171,-4.0827,-4.1017
2015,1,1,3,3,117,-3.9238,-3.9320
2015,1,2,1,1,39,-3.0280,-3.0280
2015,1,2,1,2,68,-1.7557,-1.8396
2015,1,2,1,3,70,-3.2926,-3.4153
2015,1,2,2,1,37,-2.0975,-2.1891
2015,1,2,2,2,134,-2.7457,-2.9547
2015,1,2,2,3,116,-2.0080,-2.0907
2015,1,2,3,1,56,2.4707,2.4460
2015,1,2,3,2,90,-3.6357,-3.6724
2015,1,2,3,3,116,-1.2102,-1.3003
2015,2,1,1,1,411,7.4280,7.4007
2015,2,1,1,2,154,6.9808,6.6871
2015,2,1,1,3,80,4.8171,4.7328
2015,2,1,2,1,168,5.2059,5.1119
2015,2,1,2,2,204,3.8197,3.6376
2015,2,1,2,3,92,8.7439,8.6685
2015,2,1,3,1,278,7.9088,7.8894
2015,2,1,3,2,177,8.0790,8.0111
2015,2,1,3,3,123,7.2485,7.1882
2015,2,2,1,1,38,6.5069,6.1588
2015,2,2,1,2,71,5.6417,5.3605
2015,2,2,1,3,67,5.6123,5.3606
2015,2,2,2,1,45,3.4374,3.2370
2015,2,2,2,2,126,3.8819,3.4611
2015,2,2,2,3,114,5.6419,5.4515
2015,2,2,3,1,55,8.9088,8.8770
2015,2,2,3,2,85,5.3444,5.1762
2015,2,2,3,3,117,7.8861,7.6204
2015,3,1,1,1,383,-0.9886,-1.0868
2015,3,1,1,2,184,1.6561,1.5207
2015,3,1,1,3,78,3.5964,3.4710
2015,3,1,2,1,153,-0.0304,-0.3826
2015,3,1,2,2,217,1.6089,1.4671
2015,3,1,2,3,92,2.1904,2.0876
2015,3,1,3,1,239,0.3306,0.2822
2015,3,1,3,2,200,2.9016,2.8127
2015,3,1,3,3,135,1.8579,1.7039
2015,3,2,1,1,44,0.7783,0.5570
2015,3,2,1,2,63,-2.5767,-2.7757
2015,3,2,1,3,69,-1.9009,-2.1850
2015,3,2,2,1,51,-1.8515,-1.9872
2015,3,2,2,2,117,-2.3939,-2.5316
2015,3,2,2,3,117,-1.3251,-1.5284
2015,3,2,3,1,46,-0.8707,-0.8878
2015,3,2,3,2,87,-0.0290,-0.1108
2015,3,2,3,3,122,-2.0568,-2.1059
2015,4,1,1,1,388,-2.8420,-2.8845
2015,4,1,1,2,171,-2.0277,-2.1137
2015,4,1,1,3,84,-3.1380,-3.2297
2015,4,1,2,1,168,-0.6270,-0.6450
2015,4,1,2,2,207,-2.7364,-2.7901
2015,4,1,2,3,87,-3.8788,-3.9396
2015,4,1,3,1,246,-1.5525,-1.5575
2015,4,1,3,2,185,-2.9981,-3.0121
2015,4,1,3,3,139,-1.7587,-1.7630
2015,4,2,1,1,46,1.6828,1.5818
2015,4,2,1,2,59,2.3419,2.3009
2015,4,2,1,3,69,-1.0993,-1.1875
2015,4,2,2,1,52,4.2497,3.7771
2015,4,2,2,2,124,-0.1934,-0.2769
2015,4,2,2,3,109,-0.4480,-0.5016
2015,4,2,3,1,44,3.6612,3.3030
2015,4,2,3,2,87,0.6603,0.6450
2015,4,2,3,3,122,1.7120,1.6859
2015,5,1,1,1,393,1.8780,1.8046
2015,5,1,1,2,151,0.1218,0.0541
2015,5,1,1,3,89,4.0240,3.9415
2015,5,1,2,1,158,1.3605,1.3251
2015,5,1,2,2,215,0.9034,0.7221
2015,5,1,2,3,82,4.1045,4.0181
2015,5,1,3,1,264,3.8104,3.7817
2015,5,1,3,2,173,1.9650,1.9010
2015,5,1,3,3,129,2.5192,2.4576
2015,5,2,1,1,40,-0.2245,-0.3547
2015,5,2,1,2,61,2.1478,1.8817
2015,5,2,1,3,72,0.7346,0.5480
2015,5,2,2,1,49,-3.5862,-3.8891
2015,5,2,2,2,124,0.4077,0.0180
2015,5,2,2,3,110,1.5330,1.2697
2015,5,2,3,1,50,2.2343,2.2033
2015,5,2,3,2,93,0.5878,0.5388
2015,5,2,3,3,109,1.2370,0.9722
2015,6,1,1,1,400,-3.7462,-3.8285
2015,6,1,1,2,154,0.0406,-0.0759
2015,6,1,1,3,80,1.0910,0.9615
2015,6,1,2,1,148,0.5926,0.4905
2015,6,1,2,2,223,-0.1818,-0.3301
2015,6,1,2,3,87,-0.3699,-0.4735
2015,6,1,3,1,283,1.3590,1.3520
2015,6,1,3,2,177,1.3887,1.3603
2015,6,1,3,3,106,2.9830,2.8108
2015,6,2,1,1,37,-4.3046,-4.7668
2015,6,2,1,2,67,-2.8506,-3.0965
2015,6,2,1,3,68,-2.7554,-2.9848
2015,6,2,2,1,43,-3.9421,-4.2159
2015,6,2,2,2,127,-3.2353,-3.3442
2015,6,2,2,3,113,-1.9214,-2.0913
2015,6,2,3,1,63,-0.8870,-0.8955
2015,6,2,3,2,83,-0.2229,-0.3320
2015,6,2,3,3,105,-2.4694,-2.4999
2015,7,1,1,1,412,-7.8907,-7.9125
2015,7,1,1,2,117,-3.3302,-3.3785
2015,7,1,1,3,61,-1.2780,-1.3463
2015,7,1,2,1,208,-4.1258,-4.1396
2015,7,1,2,2,227,-3.5353,-3.5860
2015,7,1,2,3,96,-0.6170,-0.6849
2015,7,1,3,1,304,-5.3745,-5.3923
2015,7,1,3,2,210,-1.2017,-1.2280
2015,7,1,3,3,110,0.2022,0.1691
2015,7,2,1,1,39,-5.9599,-6.1264
2015,7,2,1,2,70,2.0476,1.9812
2015,7,2,1,3,79,2.3213,2.1254
2015,7,2,2,1,32,-1.5202,-1.5663
2015,7,2,2,2,149,0.8121,0.6747
2015,7,2,2,3,139,3.1365,2.9977
2015,7,2,3,1,82,2.7681,2.7480
2015,7,2,3,2,85,5.7678,5.6825
2015,7,2,3,3,96,0.1680,0.1312
2015,8,1,1,1,395,-6.7301,-6.8302
2015,8,1,1,2,126,-4.9467,-5.0771
2015,8,1,1,3,57,-2.4119,-2.5454
2015,8,1,2,1,201,-6.3676,-6.4454
2015,8,1,2,2,231,-3.3799,-3.4760
2015,8,1,2,3,94,-5.1311,-5.2742
2015,8,1,3,1,294,-6.6964,-6.7189
2015,8,1,3,2,217,-5.7633,-5.8619
2015,8,1,3,3,109,-8.1567,-8.2519
2015,8,2,1,1,34,-6.1978,-6.2268
2015,8,2,1,2,71,-6.5964,-6.8090
2015,8,2,1,3,82,-5.2193,-5.5088
2015,8,2,2,1,36,-5.6335,-6.2173
2015,8,2,2,2,143,-5.8373,-6.0996
2015,8,2,2,3,138,-6.1735,-6.4346
2015,8,2,3,1,82,-7.2690,-7.5049
2015,8,2,3,2,89,-3.9416,-4.0066
2015,8,2,3,3,91,-7.2378,-7.4192
2015,9,1,1,1,379,-10.8085,-10.8717
2015,9,1,1,2,132,-6.9498,-7.1401
2015,9,1,1,3,69,-4.6722,-4.7716
2015,9,1,2,1,178,-7.4719,-7.5466
2015,9,1,2,2,246,-3.0691,-3.2079
2015,9,1,2,3,98,-4.6880,-4.7495
2015,9,1,3,1,295,-12.6440,-12.6580
2015,9,1,3,2,210,-4.8438,-4.9706
2015,9,1,3,3,117,-5.8354,-5.9253
2015,9,2,1,1,27,-5.0172,-5.3918
2015,9,2,1,2,66,-3.8786,-4.2746
2015,9,2,1,3,91,-1.5817,-1.8206
2015,9,2,2,1,38,-5.8875,-5.9546
2015,9,2,2,2,146,-1.6729,-1.8136
2015,9,2,2,3,132,-0.9790,-1.0890
2015,9,2,3,1,78,-4.8367,-4.8771
2015,9,2,3,2,84,-3.2192,-3.2897
2015,9,2,3,3,98,-3.4328,-3.4889
2015,10,1,1,1,373,7.3178,7.2628
2015,10,1,1,2,133,7.4518,7.3938
2015,10,1,1,3,66,5.2808,5.2808
2015,10,1,2,1,177,6.8666,6.8335
2015,10,1,2,2,240,7.0011,6.9488
2015,10,1,2,3,103,5.2279,5.1418
2015,10,1,3,1,294,6.5615,6.5282
2015,10,1,3,2,205,5.1208,5.1058
2015,10,1,3,3,124,6.7495,6.7146
2015,10,2,1,1,27,11.8570,11.5500
2015,10,2,1,2,68,9.8890,9.8364
2015,10,2,1,3,89,8.8284,8.6462
2015,10,2,2,1,42,10.4307,10.4133
2015,10,2,2,2,143,6.1833,5.9898
2015,10,2,2,3,130,7.0089,6.8453
2015,10,2,3,1,77,11.7733,11.7488
2015,10,2,3,2,83,9.1909,9.0679
2015,10,2,3,3,100,7.4635,7.4547
2015,11,1,1,1,360,6.2775,6.2009
2015,11,1,1,2,131,1.3962,1.2176
2015,11,1,1,3,62,2.9055,2.6776
2015,11,1,2,1,183,6.2621,6.2048
2015,11,1,2,2,233,3.3980,3.2579
2015,11,1,2,3,95,2.5346,2.3686
2015,11,1,3,1,295,4.5053,4.4762
2015,11,1,3,2,201,4.1866,4.0748
2015,11,1,3,3,119,1.8267,1.7233
2015,11,2,1,1,25,-0.3244,-0.3807
2015,11,2,1,2,64,-0.5220,-0.7481
2015,11,2,1,3,93,0.2600,-0.0315
2015,11,2,2,1,44,0.8627,0.7095
2015,11,2,2,2,141,-1.2793,-1.6404
2015,11,2,2,3,127,0.2928,0.0124
2015,11,2,3,1,79,0.5606,0.5369
2015,11,2,3,2,74,2.1726,2.1085
2015,11,2,3,3,106,0.0455,-0.2354
2015,12,1,1,1,351,-7.3784,-7.4622
2015,12,1,1,2,133,-4.8116,-4.9394
2015,12,1,1,3,68,-3.1034,-3.2217
2015,12,1,2,1,190,-4.4166,-4.5284
2015,12,1,2,2,231,-4.5901,-4.7146
2015,12,1,2,3,88,-5.4658,-5.7071
2015,12,1,3,1,294,-5.6090,-5.6884
2015,12,1,3,2,214,-5.2756,-5.3694
2015,12,1,3,3,106,-5.2611,-5.3689
2015,12,2,1,1,25,-9.0553,-9.3183
2015,12,2,1,2,66,-0.3413,-0.7578
2015,12,2,1,3,92,-1.0862,-1.3045
2015,12,2,2,1,45,-2.8469,-2.9570
2015,12,2,2,2,141,-1.4578,-1.5904
2015,12,2,2,3,125,-0.7324,-0.9104
2015,12,2,3,1,79,-7.3845,-7.5063
2015,12,2,3,2,76,-0.7189,-0.7560
2015,12,2,3,3,103,-3.4949,-3.5431
2016,1,1,1,1,350,-12.0352,-12.0961
2016,1,1,1,2,128,-6.3275,-6.3752
2016,1,1,1,3,69,-6.5606,-6.6052
2016,1,1,2,1,185,-10.9890,-11.0067
2016,1,1,2,2,236,-4.7301,-4.7732
2016,1,1,2,3,85,-7.5984,-7.6831
2016,1,1,3,1,289,-16.4118,-16.4340
2016,1,1,3,2,221,-7.1646,-7.1823
2016,1,1,3,3,101,-8.9361,-9.0286
2016,1,2,1,1,26,-8.5571,-9.2891
2016,1,2,1,2,62,-5.8189,-5.8636
2016,1,2,1,3,94,-1.8338,-2.0031
2016,1,2,2,1,46,-7.2079,-7.2684
2016,1,2,2,2,141,-1.9835,-2.1748
2016,1,2,2,3,122,-4.6498,-4.8050
2016,1,2,3,1,79,-13.3540,-13.4034
2016,1,2,3,2,73,-4.9180,-4.9259
2016,1,2,3,3,105,-7.0332,-7.0713
2016,2,1,1,1,322,-0.3287,-0.5093
2016,2,1,1,2,131,1.7481,1.5815
2016,2,1,1,3,70,-0.1697,-0.2940
2016,2,1,2,1,169,-1.7726,-1.8578
2016,2,1,2,2,235,1.8604,1.7540
2016,2,1,2,3,92,2.2217,2.0835
2016,2,1,3,1,290,-2.3901,-2.4255
2016,2,1,3,2,213,1.7801,1.6816
2016,2,1,3,3,101,2.0918,2.0128
2016,2,2,1,1,32,0.4630,0.2641
2016,2,2,1,2,62,0.6816,0.2580
2016,2,2,1,3,89,1.5903,1.2905
2016,2,2,2,1,47,2.3494,1.7922
2016,2,2,2,2,138,2.0575,1.7763
2016,2,2,2,3,121,1.3345,1.1018
2016,2,2,3,1,78,-4.4748,-4.5207
2016,2,2,3,2,68,-2.2949,-2.3831
2016,2,2,3,3,109,-1.0405,-1.2996
2016,3,1,1,1,318,10.5550,10.4426
2016,3,1,1,2,126,8.5200,8.3028
2016,3,1,1,3,77,7.8353,7.6593
2016,3,1,2,1,143,9.7737,9.6334
2016,3,1,2,2,252,6.7545,6.6361
2016,3,1,2,3,100,8.0622,7.9428
2016,3,1,3,1,272,10.0083,9.9846
2016,3,1,3,2,229,7.6027,7.4682
2016,3,1,3,3,99,8.0008,7.9082
2016,3,2,1,1,42,6.0009,5.7424
2016,3,2,1,2,51,8.2028,7.6615
2016,3,2,1,3,89,6.7222,6.4552
2016,3,2,2,1,46,8.4403,8.3733
2016,3,2,2,2,131,6.6916,6.5641
2016,3,2,2,3,127,5.2230,5.0144
2016,3,2,3,1,71,11.4863,11.3346
2016,3,2,3,2,73,7.2952,7.2015
2016,3,2,3,3,109,7.6768,7.6391
2016,4,1,1,1,332,5.3183,5.3178
2016,4,1,1,2,118,1.1875,1.1530
2016,4,1,1,3,68,1.8156,1.7439
2016,4,1,2,1,150,6.2926,6.2586
2016,4,1,2,2,244,0.8992,0.8323
2016,4,1,2,3,99,-0.5645,-0.6112
2016,4,1,3,1,270,4.8219,4.8141
2016,4,1,3,2,214,0.7877,0.7571
2016,4,1,3,3,117,-1.3513,-1.3826
2016,4,2,1,1,41,9.1998,9.1267
2016,4,2,1,2,56,-1.0472,-1.1063
2016,4,2,1,3,85,-0.4168,-0.5820
2016,4,2,2,1,45,5.5598,5.4579
2016,4,2,2,2,131,1.7033,1.5393
2016,4,2,2,3,127,-0.7979,-0.9583
2016,4,2,3,1,71,7.7172,7.6560
2016,4,2,3,2,78,-0.4839,-0.4956
2016,4,2,3,3,102,-3.1839,-3.2120
2016,5,1,1,1,318,-1.7693,-1.8671
2016,5,1,1,2,121,1.3721,1.2782
2016,5,1,1,3,64,0.0209,-0.1290
2016,5,1,2,1,159,1.3275,1.2720
2016,5,1,2,2,230,0.8663,0.7380
2016,5,1,2,3,99,3.3458,3.1856
2016,5,1,3,1,277,1.9346,1.8813
2016,5,1,3,2,215,0.9777,0.8898
2016,5,1,3,3,100,1.3525,1.2528
2016,5,2,1,1,32,0.0327,-0.4177
2016,5,2,1,2,56,0.5257,0.3640
2016,5,2,1,3,90,0.4215,0.1026
2016,5,2,2,1,43,1.0070,0.4319
2016,5,2,2,2,121,1.0216,0.7328
2016,5,2,2,3,135,1.0481,0.8042
2016,5,2,3,1,72,2.3144,2.2762
2016,5,2,3,2,86,3.2065,3.0515
2016,5,2,3,3,90,4.4077,4.1765
2016,6,1,1,1,337,-2.1740,-2.3277
2016,6,1,1,2,99,-0.0525,-0.2531
2016,6,1,1,3,67,-0.3703,-0.4954
2016,6,1,2,1,175,1.6189,1.5351
2016,6,1,2,2,217,1.7279,1.6413
2016,6,1,2,3,92,1.2905,1.1514
2016,6,1,3,1,320,-0.3228,-0.3742
2016,6,1,3,2,184,0.9129,0.8410
2016,6,1,3,3,85,2.8205,2.6658
2016,6,2,1,1,30,1.2150,1.0141
2016,6,2,1,2,56,1.2709,0.8714
2016,6,2,1,3,91,3.0457,2.8073
2016,6,2,2,1,40,2.0297,2.0044
2016,6,2,2,2,126,4.2215,4.1205
2016,6,2,2,3,129,0.2746,0.1129
2016,6,2,3,1,75,0.0752,-0.0331
2016,6,2,3,2,83,-0.4769,-0.5423
2016,6,2,3,3,92,-3.0966,-3.1351
2016,7,1,1,1,466,6.1907,6.1730
2016,7,1,1,2,107,6.0116,5.8938
2016,7,1,1,3,55,3.9757,3.9509
2016,7,1,2,1,202,5.7847,5.7766
2016,7,1,2,2,223,5.0897,5.0216
2016,7,1,2,3,107,5.6537,5.5774
2016,7,1,3,1,346,9.4450,9.4403
2016,7,1,3,2,193,5.4661,5.4370
2016,7,1,3,3,87,5.2374,5.2141
2016,7,2,1,1,45,0.2458,0.1193
2016,7,2,1,2,57,2.7758,2.5711
2016,7,2,1,3,58,3.7963,3.6934
2016,7,2,2,1,34,3.8132,3.7123
2016,7,2,2,2,124,1.4689,1.4213
2016,7,2,2,3,136,3.7305,3.5936
2016,7,2,3,1,61,5.8371,5.8110
2016,7,2,3,2,99,4.3862,4.2241
2016,7,2,3,3,118,5.8047,5.6974
2016,8,1,1,1,452,4.1583,4.0538
2016,8,1,1,2,114,1.6034,1.4256
2016,8,1,1,3,54,-1.9899,-2.1025
2016,8,1,2,1,199,0.9736,0.9008
2016,8,1,2,2,221,0.9454,0.8157
2016,8,1,2,3,104,-1.0629,-1.1689
2016,8,1,3,1,340,1.6894,1.6446
2016,8,1,3,2,193,-0.8055,-0.8687
2016,8,1,3,3,87,1.8225,1.6770
2016,8,2,1,1,50,1.6565,1.4919
2016,8,2,1,2,54,-0.3162,-0.5266
2016,8,2,1,3,56,-2.9271,-3.1779
2016,8,2,2,1,31,1.1024,0.5714
2016,8,2,2,2,118,-0.7133,-1.0496
2016,8,2,2,3,141,-0.6371,-0.9939
2016,8,2,3,1,64,0.6687,0.6029
2016,8,2,3,2,98,-0.6352,-0.7900
2016,8,2,3,3,115,0.6032,0.3946
2016,9,1,1,1,432,5.0494,5.0269
2016,9,1,1,2,124,0.8373,0.6714
2016,9,1,1,3,61,1.8782,1.7742
2016,9,1,2,1,184,3.8112,3.7311
2016,9,1,2,2,231,1.5633,1.4612
2016,9,1,2,3,107,0.1351,0.0286
2016,9,1,3,1,326,4.2310,4.2012
2016,9,1,3,2,196,0.6471,0.5993
2016,9,1,3,3,94,0.8309,0.7955
2016,9,2,1,1,54,3.2217,3.0775
2016,9,2,1,2,51,0.5051,0.1954
2016,9,2,1,3,56,-0.2377,-0.4816
2016,9,2,2,1,33,3.3525,3.1876
2016,9,2,2,2,118,-0.2762,-0.3972
2016,9,2,2,3,138,-0.7796,-0.8674
2016,9,2,3,1,65,2.7266,2.6451
2016,9,2,3,2,94,0.1265,0.0720
2016,9,2,3,3,117,1.4293,1.3695
2016,10,1,1,1,424,-9.0646,-9.0809
2016,10,1,1,2,124,-5.3343,-5.3803
2016,10,1,1,3,61,-4.1768,-4.2121
2016,10,1,2,1,182,-7.2203,-7.2763
2016,10,1,2,2,225,-3.1348,-3.1733
2016,10,1,2,3,111,-3.1948,-3.2716
2016,10,1,3,1,327,-11.1601,-11.1661
2016,10,1,3,2,195,-4.7564,-4.7705
2016,10,1,3,3,92,-5.4386,-5.4635
2016,10,2,1,1,52,-3.2356,-3.3481
2016,10,2,1,2,50,-2.2050,-2.4191
2016,10,2,1,3,56,-1.8745,-1.9679
2016,10,2,2,1,33,-1.3725,-1.3929
2016,10,2,2,2,118,-2.9192,-3.0677
2016,10,2,2,3,136,-1.8024,-1.8526
2016,10,2,3,1,62,-5.5947,-5.6318
2016,10,2,3,2,94,-0.7993,-0.9753
2016,10,2,3,3,118,-2.9877,-3.1087
2016,11,1,1,1,408,11.0299,10.9509
2016,11,1,1,2,120,12.8688,12.7624
2016,11,1,1,3,62,11.6264,11.4324
2016,11,1,2,1,182,8.8409,8.7762
2016,11,1,2,2,224,12.7157,12.5547
2016,11,1,2,3,107,11.2427,11.0708
2016,11,1,3,1,329,7.1732,7.1287
2016,11,1,3,2,177,9.6885,9.5852
2016,11,1,3,3,96,11.8665,11.6757
2016,11,2,1,1,49,10.6961,10.5565
2016,11,2,1,2,53,3.9498,3.8362
2016,11,2,1,3,56,3.5948,3.2823
2016,11,2,2,1,37,5.9220,5.5223
2016,11,2,2,2,111,3.7182,3.3077
2016,11,2,2,3,136,3.1367,2.7808
2016,11,2,3,1,56,5.6528,5.6091
2016,11,2,3,2,96,0.7114,0.5710
2016,11,2,3,3,120,1.1956,0.9712
2016,12,1,1,1,418,-1.1702,-1.2609
2016,12,1,1,2,113,2.0294,1.9261
2016,12,1,1,3,58,0.4316,0.3179
2016,12,1,2,1,186,4.1457,4.0891
2016,12,1,2,2,210,2.2229,2.0958
2016,12,1,2,3,111,3.2443,3.0593
2016,12,1,3,1,310,-1.4020,-1.4323
2016,12,1,3,2,190,2.4351,2.3767
2016,12,1,3,3,99,3.1578,3.1172
2016,12,2,1,1,39,-0.3541,-0.4737
2016,12,2,1,2,57,1.6112,1.2511
2016,12,2,1,3,62,0.9963,0.8051
2016,12,2,2,1,35,1.6236,1.5364
2016,12,2,2,2,105,2.2703,2.0594
2016,12,2,2,3,144,2.4088,2.3052
2016,12,2,3,1,62,-1.1571,-1.2296
2016,12,2,3,2,99,1.4454,1.3975
2016,12,2,3,3,107,0.6273,0.5583
2017,1,1,1,1,416,2.3063,2.2871
2017,1,1,1,2,114,0.6442,0.5798
2017,1,1,1,3,57,0.7966,0.7947
2017,1,1,2,1,196,0.5892,0.5400
2017,1,1,2,2,208,-0.8416,-0.8957
2017,1,1,2,3,100,-0.3263,-0.3885
2017,1,1,3,1,303,2.8126,2.8001
2017,1,1,3,2,187,0.1808,0.1726
2017,1,1,3,3,105,-0.1922,-0.2147
2017,1,2,1,1,39,0.2841,0.2298
2017,1,2,1,2,58,0.6445,0.5309
2017,1,2,1,3,61,2.6616,2.4423
2017,1,2,2,1,36,0.6364,0.5023
2017,1,2,2,2,105,0.7930,0.7797
2017,1,2,2,3,141,0.9008,0.7964
2017,1,2,3,1,60,8.8910,8.8613
2017,1,2,3,2,97,4.2602,4.0455
2017,1,2,3,3,108,3.7905,3.7218
2017,2,1,1,1,399,-1.3547,-1.4783
2017,2,1,1,2,113,-0.6999,-0.7690
2017,2,1,1,3,61,-0.5966,-1.0551
2017,2,1,2,1,186,2.0399,1.9859
2017,2,1,2,2,218,-0.4146,-0.5391
2017,2,1,2,3,91,1.4777,1.4134
2017,2,1,3,1,294,3.4356,3.4260
2017,2,1,3,2,188,0.9524,0.8931
2017,2,1,3,3,106,2.8374,2.7716
2017,2,2,1,1,42,-1.7064,-1.8276
2017,2,2,1,2,54,3.0092,2.8910
2017,2,2,1,3,60,3.9106,3.5583
2017,2,2,2,1,37,1.7715,1.1320
2017,2,2,2,2,108,2.9538,2.7253
2017,2,2,2,3,135,4.0428,3.7580
2017,2,2,3,1,64,0.6888,0.5528
2017,2,2,3,2,93,2.9532,2.8230
2017,2,2,3,3,107,5.2161,5.0245
2017,3,1,1,1,393,-1.0265,-1.0817
2017,3,1,1,2,114,0.5699,0.4303
2017,3,1,1,3,65,3.0566,2.9604
2017,3,1,2,1,175,0.7898,0.7028
2017,3,1,2,2,223,1.0803,0.7411
2017,3,1,2,3,93,0.6420,0.5143
2017,3,1,3,1,279,1.3045,1.2539
2017,3,1,3,2,196,1.7066,1.6145
2017,3,1,3,3,110,2.6825,2.6256
2017,3,2,1,1,43,-0.8736,-1.1009
2017,3,2,1,2,51,-0.9035,-1.0385
2017,3,2,1,3,62,-0.2576,-0.4664
2017,3,2,2,1,32,-1.7539,-2.0605
2017,3,2,2,2,120,-0.0597,-0.1927
2017,3,2,2,3,126,0.8046,0.6488
2017,3,2,3,1,68,-0.4757,-0.5122
2017,3,2,3,2,91,0.8921,0.7850
2017,3,2,3,3,104,2.3006,2.2443
2017,4,1,1,1,404,-1.9307,-1.9358
2017,4,1,1,2,107,1.4984,1.4347
2017,4,1,1,3,63,1.7880,1.7487
2017,4,1,2,1,192,1.9576,1.8954
2017,4,1,2,2,209,1.9026,1.8680
2017,4,1,2,3,90,1.7396,1.6710
2017,4,1,3,1,287,2.9823,2.9773
2017,4,1,3,2,191,1.7916,1.7702
2017,4,1,3,3,104,1.5263,1.5169
2017,4,2,1,1,44,-0.8352,-0.9644
2017,4,2,1,2,50,2.3619,2.3361
2017,4,2,1,3,63,-0.5218,-0.6962
2017,4,2,2,1,31,-0.7767,-0.8061
2017,4,2,2,2,117,1.2361,1.1712
2017,4,2,2,3,130,1.3023,1.1963
2017,4,2,3,1,62,1.2037,1.0873
2017,4,2,3,2,98,1.2622,1.0205
2017,4,2,3,3,101,2.8395,2.7779
2017,5,1,1,1,389,-3.4880,-3.5172
2017,5,1,1,2,100,-2.6918,-2.8364
2017,5,1,1,3,66,1.9082,1.6611
2017,5,1,2,1,195,-0.7817,-0.8322
2017,5,1,2,2,208,-1.2191,-1.3316
2017,5,1,2,3,85,-2.8521,-3.1276
2017,5,1,3,1,294,-0.9136,-0.9439
2017,5,1,3,2,177,-1.2160,-1.3171
2017,5,1,3,3,94,-1.5600,-1.6585
2017,5,2,1,1,39,-3.6988,-3.8494
2017,5,2,1,2,55,1.0885,0.9441
2017,5,2,1,3,62,0.5673,0.3482
2017,5,2,2,1,27,1.5658,1.4161
2017,5,2,2,2,122,1.1583,0.7410
2017,5,2,2,3,128,2.2199,1.8060
2017,5,2,3,1,65,2.8653,2.6695
2017,5,2,3,2,91,1.2935,1.1994
2017,5,2,3,3,102,3.1742,2.9856
2017,6,1,1,1,384,4.2312,4.1675
2017,6,1,1,2,112,0.7905,0.7459
